Dominio;Evento;Datos;Ubicación;Fecha;Velocidad;Latitud;Longitud;
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:08:45";"76";"-39,05858";"-64,45602";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:08:14";"76";"-39,05718";"-64,44884";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:07:44";"76";"-39,05575";"-64,44144";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:07:14";"76";"-39,05439";"-64,43453";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:06:45";"75";"-39,05305";"-64,42759";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:06:15";"76";"-39,05162";"-64,42025";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:05:44";"76";"-39,05023";"-64,4131";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:05:14";"72";"-39,04886";"-64,40605";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:04:45";"76";"-39,04748";"-64,39897";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:04:15";"76";"-39,04613";"-64,39203";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:03:45";"76";"-39,0447";"-64,38463";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:03:14";"76";"-39,04331";"-64,37747";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:02:44";"76";"-39,04192";"-64,37034";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:02:15";"76";"-39,04052";"-64,36318";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:01:44";"77";"-39,03912";"-64,35603";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:01:15";"76";"-39,03777";"-64,3491";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:00:45";"76";"-39,03633";"-64,34171";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 18.41 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:00:14";"76";"-39,03494";"-64,33456";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 17.69 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:59:45";"76";"-39,03354";"-64,32739";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 16.98 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:59:14";"76";"-39,03214";"-64,32023";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 16.28 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:58:44";"76";"-39,03075";"-64,31308";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 15.59 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:58:15";"76";"-39,02935";"-64,30594";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 14.92 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:57:44";"76";"-39,02795";"-64,29878";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 14.28 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:57:15";"75";"-39,02661";"-64,29189";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.62 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:56:44";"77";"-39,02517";"-64,28453";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.00 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:56:14";"76";"-39,02376";"-64,27733";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.41 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:55:45";"74";"-39,02239";"-64,27032";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.84 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:55:14";"76";"-39,02101";"-64,26327";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.32 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:54:45";"76";"-39,01967";"-64,25641";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.80 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:54:15";"76";"-39,01822";"-64,24903";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.33 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:53:44";"76";"-39,01682";"-64,24187";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.90 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:53:14";"76";"-39,01537";"-64,23447";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.54 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:52:45";"76";"-39,01401";"-64,22755";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.24 km Cnl. Eugenio Del Busto, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:52:15";"76";"-39,01266";"-64,22064";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.90 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:51:45";"77";"-39,01124";"-64,2134";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.12 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:51:14";"76";"-39,00983";"-64,20623";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.35 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:50:44";"76";"-39,00843";"-64,19906";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.59 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:50:15";"74";"-39,00702";"-64,19192";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.95 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:49:45";"59";"-39,00585";"-64,18579";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.44 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:49:14";"43";"-39,00483";"-64,18078";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.06 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:48:45";"44";"-39,00406";"-64,17691";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.59 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:48:14";"65";"-39,00311";"-64,17202";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.02 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:47:45";"65";"-39,00188";"-64,16581";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.56 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:47:15";"59";"-39,00077";"-64,16021";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.16 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:46:44";"52";"-38,99967";"-64,1545";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.90 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:46:15";"52";"-38,99874";"-64,14985";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.69 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:45:44";"63";"-38,9976";"-64,14412";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.64 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:45:15";"55";"-38,99647";"-64,1384";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.72 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:44:45";"51";"-38,9954";"-64,13323";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.78 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:44:14";"34";"-38,99406";"-64,1297";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.83 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:43:45";"15";"-38,99305";"-64,12754";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.89 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:43:14";"31";"-38,99225";"-64,12582";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.05 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:42:45";"45";"-38,9907";"-64,12245";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.33 km Cnia. Reig, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:42:15";"48";"-38,98868";"-64,11809";""
"AA599MH";"Reporte por tiempo";"";"RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:41:44";"42";"-38,98688";"-64,11426";""
"AA599MH";"Fin de detenido";"";"RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:41:36";"40";"-38,98637";"-64,11344";""
"AA599MH";"Cambio de curso";"";"RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:41:25";"40";"-38,98546";"-64,11235";""
"AA599MH";"Reporte por tiempo";"";"RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:41:14";"31";"-38,9847";"-64,11167";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:40:45";"9";"-38,98354";"-64,11111";""
"AA599MH";"Cambio de curso";"";"S/N & RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:40:19";"5";"-38,98313";"-64,11098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:40:15";"5";"-38,98307";"-64,11099";""
"AA599MH";"Cambio de curso";"";"S/N & RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:40:11";"6";"-38,98303";"-64,11107";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:39:45";"0";"-38,98299";"-64,11137";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:39:15";"0";"-38,98299";"-64,11137";""
"AA599MH";"Reporte por tiempo";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:38:44";"0";"-38,98288";"-64,11142";""
"AA599MH";"Reporte por tiempo";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:38:15";"0";"-38,98287";"-64,11142";""
"AA599MH";"Contacto ON";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:37:48";"0";"-38,98287";"-64,11142";""
"AA599MH";"Inicio de detenido";" | 00:25:14";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:16:22";"0";"-38,98276";"-64,11143";""
"AA599MH";"Contacto OFF";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:14:59";"0";"-38,98275";"-64,11142";""
"AA599MH";"Reporte por tiempo";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:14:52";"0";"-38,98275";"-64,11142";""
"AA599MH";"Reporte por tiempo";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:14:22";"3";"-38,98272";"-64,11141";""
"AA599MH";"Cambio de curso";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:14:14";"11";"-38,98255";"-64,11135";""
"AA599MH";"Cambio de curso";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:14:08";"9";"-38,98251";"-64,11117";""
"AA599MH";"Reporte por tiempo";"";"S/N, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:13:53";"13";"-38,98259";"-64,11064";""
"AA599MH";"Reporte por tiempo";"";"RN22, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:13:22";"0";"-38,98199";"-64,1099";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Arturo Benini, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:12:53";"13";"-38,98157";"-64,10957";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Arturo Benini, Rio Colorado,Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:12:22";"26";"-38,98039";"-64,10876";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.67 km La Adela, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 09:11:52";"35";"-38,97798";"-64,10714";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.39 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:11:21";"49";"-38,97534";"-64,10539";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.09 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:10:52";"46";"-38,9724";"-64,10313";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.68 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:10:22";"47";"-38,97008";"-64,09941";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.08 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:09:51";"64";"-38,96991";"-64,094";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.38 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:09:22";"69";"-38,96993";"-64,08772";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 0.66 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:08:51";"64";"-38,96996";"-64,08118";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 0.16 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:08:22";"53";"-38,96997";"-64,07542";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 0.69 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:07:51";"75";"-38,97";"-64,06936";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.53 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:07:22";"76";"-38,97003";"-64,06175";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.32 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:06:53";"76";"-38,97006";"-64,05461";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.14 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:06:22";"76";"-38,97009";"-64,04725";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.96 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:05:53";"76";"-38,97011";"-64,03988";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.78 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:05:23";"76";"-38,97014";"-64,03252";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.61 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:04:52";"77";"-38,97016";"-64,025";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.44 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:04:23";"77";"-38,97018";"-64,01753";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.27 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:03:52";"77";"-38,97021";"-64,01006";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.11 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:03:23";"77";"-38,97022";"-64,00259";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.94 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:02:53";"77";"-38,97024";"-63,99513";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.77 km La Adela, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:02:22";"77";"-38,97026";"-63,98766";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.40 km Colonia Julia Y Echarren, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:01:53";"78";"-38,97028";"-63,98017";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.89 km Colonia Julia Y Echarren, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:01:22";"77";"-38,97031";"-63,97271";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.59 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:00:53";"77";"-38,97033";"-63,96524";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.76 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 09:00:23";"77";"-38,97034";"-63,95777";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.92 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:59:52";"77";"-38,97036";"-63,95029";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.10 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:59:23";"77";"-38,97038";"-63,94282";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.27 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:58:53";"77";"-38,97039";"-63,93536";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.44 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:58:22";"77";"-38,97042";"-63,92789";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.58 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:57:52";"77";"-38,97046";"-63,92017";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.83 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:57:22";"77";"-38,96931";"-63,91313";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.08 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:56:53";"77";"-38,9678";"-63,90592";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.38 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:56:23";"77";"-38,9663";"-63,8987";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.74 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:55:52";"77";"-38,9648";"-63,89148";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.23 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:55:22";"77";"-38,96325";"-63,88403";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.98 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:54:53";"77";"-38,9618";"-63,87705";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.04 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:54:23";"77";"-38,9603";"-63,86984";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.41 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:53:53";"77";"-38,9588";"-63,86262";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.98 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:53:22";"77";"-38,95729";"-63,8554";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.67 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:52:52";"77";"-38,95573";"-63,84794";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.37 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:52:23";"77";"-38,95428";"-63,84097";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.13 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:51:53";"77";"-38,95277";"-63,83376";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.93 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:51:22";"77";"-38,95122";"-63,82631";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.69 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:50:53";"77";"-38,94976";"-63,81933";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.49 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:50:22";"77";"-38,94825";"-63,81212";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.30 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:49:52";"77";"-38,94674";"-63,80491";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.11 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:49:22";"77";"-38,94522";"-63,79772";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.92 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:48:51";"77";"-38,94425";"-63,79013";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.67 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:48:22";"77";"-38,94386";"-63,78293";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.46 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:47:51";"77";"-38,94344";"-63,77549";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.25 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:47:22";"77";"-38,94303";"-63,76805";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.04 km Anzoategui, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:46:51";"77";"-38,94262";"-63,7606";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.65 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:46:21";"77";"-38,94219";"-63,75291";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.86 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:45:53";"77";"-38,94179";"-63,74572";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.03 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:45:22";"77";"-38,94138";"-63,73827";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.21 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:44:53";"77";"-38,94097";"-63,73082";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.39 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:44:23";"77";"-38,94055";"-63,72337";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.58 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:43:52";"77";"-38,94014";"-63,71594";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.76 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:43:23";"76";"-38,93973";"-63,70849";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.95 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:42:52";"77";"-38,93933";"-63,70104";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.15 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:42:23";"77";"-38,93892";"-63,69359";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.32 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:41:52";"77";"-38,93849";"-63,6859";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.57 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:41:22";"77";"-38,93809";"-63,67871";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.80 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:40:53";"77";"-38,93767";"-63,67127";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.07 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:40:23";"77";"-38,93725";"-63,66383";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.41 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:39:53";"77";"-38,93684";"-63,65638";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.87 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:39:22";"77";"-38,93641";"-63,64869";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.64 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:38:52";"77";"-38,936";"-63,6415";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.80 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:38:22";"77";"-38,93558";"-63,6338";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.26 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:37:53";"77";"-38,93517";"-63,62661";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.89 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:37:23";"77";"-38,93476";"-63,61917";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.63 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:36:52";"77";"-38,93432";"-63,61147";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.36 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:36:22";"77";"-38,93393";"-63,60426";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.17 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:35:52";"77";"-38,9335";"-63,59656";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.94 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:35:23";"77";"-38,9331";"-63,58936";""
